id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,price_clean,est_bookings_mo,occupancy_rate,projected_revenue
7383966,"5 mins to Downtown, Spacious 4bdrm 3.5bath",33933214,Kevin,,District 5,36.19071,-86.77257,Entire home/apt,301.0,2,174,2025-06-15,1.44,1,325,13,,301.0,2.88,0.28800000000000003,2600.6400000000003
7399827,Deck and king beds 1 mile to downtown free parking,21895643,Deidre,,District 17,36.13843,-86.78669,Entire home/apt,179.0,2,486,2025-08-31,4.12,5,297,18,201620742,179.0,8.24,0.7,3758.9999999999995
7419176,2-Floor 2-Car 3-Bed Lg-Tm Townhome Sleeps Up to 12,6136502,Cory,,District 4,36.03769,-86.74491,Entire home/apt,110.0,30,5,2025-09-01,0.05,1,173,1,,110.0,0.1,0.010000000000000002,33.00000000000001
7608787,Poplar Hollow Farmhouse,26945569,Pamela Nell,,District 35,36.05468,-86.97141,Entire home/apt,115.0,2,280,2025-09-21,2.27,2,334,25,,115.0,4.54,0.454,1566.3
7680228,Private basement apartment winter special!,40229785,Leslie,,District 13,36.14532,-86.63497,Entire home/apt,42.0,30,89,2021-09-30,0.73,2,158,0,,42.0,1.46,0.146,183.95999999999998
7692199,Charming 12 South Studio,3530837,Amy,,District 18,36.12643,-86.79299,Entire home/apt,104.0,2,316,2025-08-25,2.57,1,250,23,,104.0,5.14,0.5139999999999999,1603.6799999999996
7735723,Beautiful Riverfront Condo near Heart of Downtown,40655596,Keny And Sarah,,District 19,36.17028,-86.7775,Entire home/apt,114.0,3,493,2025-09-08,4.02,2,234,28,,114.0,8.04,0.7,2394.0
7761551,City Escape - 2B & 2.5 BA @ WeHo,26113301,Silvia,,District 17,36.13686,-86.76609,Entire home/apt,238.0,3,221,2025-08-03,1.82,1,160,5,,238.0,3.64,0.364,2598.96
7771795,"Private,Charming Sylvan Park Guest Suite w Parking",4185313,Lauren,,District 24,36.14822,-86.83821,Entire home/apt,79.0,1,696,2025-09-17,5.71,2,301,100,,79.0,11.42,0.7,1659.0
7799836,Charming Tudor w/ Parking for 2 near Downtown,7073590,Brigitte,,District 6,36.1766,-86.743,Entire home/apt,191.0,1,419,2025-09-12,3.43,20,329,47,,191.0,6.86,0.686,3930.78
7805346,The Robertson -  Fab Urban Country,9596278,Jacob,,District 20,36.15647,-86.86794,Entire home/apt,90.0,1,665,2025-08-17,5.4,6,326,30,,90.0,10.8,0.7,1889.9999999999998
7823039,Music Row Cottage,40995602,David,,District 17,36.13771,-86.79408,Entire home/apt,178.0,3,186,2025-09-01,1.57,1,308,22,,178.0,3.14,0.314,1676.76
7899142,Modern Loft At 5 Points Walkable!,584791,Drew,,District 6,36.17529,-86.74597,Entire home/apt,92.0,2,533,2025-09-14,4.66,1,343,36,,92.0,9.32,0.7,1931.9999999999998
7899983,Downtown Condo with River Views! Walk to Broadway!,41653950,Yana,,District 19,36.1739,-86.78088,Entire home/apt,123.0,2,414,2025-08-23,3.59,1,317,39,,123.0,7.18,0.7,2583.0
7914730,6 Minutes frm Downtown. Family Style 4 bdrm home.,20375611,LaTamara,,District 2,36.20918,-86.79041,Entire home/apt,193.0,3,105,2025-09-08,0.87,1,41,16,,193.0,1.74,0.174,1007.4599999999999
7922612,Cute and comfy house in East Nashville!,16715778,Kristi,,District 5,36.18009,-86.75848,Entire home/apt,92.0,2,384,2025-09-06,3.16,1,339,47,,92.0,6.32,0.632,1744.32
7967170,Cozy 1BR Near Vanderbilt & Belmont Universities,6855810,UrbanNashville,,District 18,36.13031768798828,-86.80770111083984,Entire home/apt,76.0,30,63,2025-04-27,0.52,115,179,3,,76.0,1.04,0.10400000000000001,237.12000000000003
8086958,Cozy Cabana in East Nashville with EV Charging,42705322,Christi,,District 6,36.19349,-86.74374,Entire home/apt,100.0,2,301,2025-09-22,2.5,1,131,45,,100.0,5.0,0.5,1500.0
8239061,Historic Home ~ 3 miles to Broadway!,6855810,UrbanNashville,,District 18,36.13174057006836,-86.80770111083984,Entire home/apt,119.0,2,266,2025-09-15,2.21,115,150,31,201514531,119.0,4.42,0.442,1577.94
8271426,Modern comfort in 12 South.  Walk to  Belmont U,27181078,Karen,,District 17,36.12852,-86.7883,Entire home/apt,273.0,3,288,2025-09-21,2.36,1,330,32,,273.0,4.72,0.47200000000000003,3865.6800000000003
8385922,"Location! Nashville Getaway! Lake, Airport & DT!",32275188,Terri,,District 13,36.12972,-86.63917,Entire home/apt,117.0,3,356,2025-09-16,2.95,2,296,31,,117.0,5.9,0.5900000000000001,2070.9
8410601,Stay Where The Stars Stay:All Our Guests Are STARS,39459587,Sonda,,District 15,36.19772,-86.68264,Entire home/apt,207.0,2,133,2025-06-16,1.11,1,323,4,,207.0,2.22,0.222,1378.6200000000001
8497631,Head to the Grand Ole Opry from a Relaxing Garden Apartment,5118056,Leah & Mary,,District 15,36.17688,-86.6883,Entire home/apt,94.0,2,585,2025-09-01,4.87,1,305,47,,94.0,9.74,0.7,1973.9999999999998
8523966,Feel at home in Music City,44883038,David,,District 23,36.08681,-86.88386,Entire home/apt,167.0,1,51,2025-09-14,0.42,1,227,22,,167.0,0.84,0.084,420.84000000000003
8538917,New Modern Studio x 7 Mins Dwtn,43965374,Marisa,,District 16,36.1261921,-86.7256216,Entire home/apt,91.0,2,26,2025-09-15,3.94,1,345,26,,91.0,7.88,0.7,1910.9999999999998
8542398,Artsy Full Apt 15 min from Downtown,44972119,Benjamin,,District 30,36.07776,-86.7109,Entire home/apt,81.0,1,368,2025-08-14,3.05,1,336,12,,81.0,6.1,0.6099999999999999,1482.2999999999997
8547609,Welcome to Lockeland Springs!  Hideaway apartment,44996221,Jana,,District 6,36.17673110961914,-86.7452163696289,Entire home/apt,92.0,1,689,2025-09-08,5.89,1,226,57,,92.0,11.78,0.7,1931.9999999999998
8690505,"Side by Side Houses, 6 Bedrooms, 3mi to Broadway",25162776,Adam,,District 5,36.19228,-86.75877,Entire home/apt,315.0,1,177,2025-09-03,1.48,7,347,20,,315.0,2.96,0.296,2797.2
8734371,Armstrong Corset Lofts- 302-Downtown Arts District,11556474,Vijay,,District 19,36.16363525390625,-86.78086853027344,Entire home/apt,289.0,2,141,2025-05-05,1.17,10,332,4,,289.0,2.34,0.23399999999999999,2028.78
8800840,East Nashville Luxury Townhome w/ Private Rooftop,8030951,Jeffrey Allen,,District 6,36.17569,-86.75936,Entire home/apt,313.0,2,175,2025-09-21,1.52,1,299,22,,313.0,3.04,0.30400000000000005,2854.5600000000004
8825862,East Nashville- less than 2 miles from Broadway,46229313,Wojtek,,District 5,36.18159,-86.75306,Entire home/apt,211.0,2,306,2025-09-07,2.88,4,314,26,,211.0,5.76,0.5760000000000001,3646.0800000000004
8886777,Stylish Home in East Nashville at Five Points,10002073,Lisa,,District 6,36.17106,-86.75726,Entire home/apt,150.0,2,425,2025-09-06,3.6,1,242,29,,150.0,7.2,0.7,3150.0
8983414,Designer Home in Music City,441439,Angela,,District 24,36.14359,-86.82843,Entire home/apt,425.0,3,48,2025-09-21,0.4,2,324,15,,425.0,0.8,0.08000000000000002,1020.0000000000002
8993928,Green Hills Guest Cottage,46979184,Catherine Annette,,District 24,36.11761,-86.83347,Entire home/apt,115.0,1,410,2025-09-20,3.6,1,310,35,,115.0,7.2,0.7,2415.0
9004782,Inglewood/E Nashville Bungalow,47025351,Sean,,District 7,36.21048,-86.73137,Entire home/apt,79.0,1,668,2025-09-07,5.54,1,316,49,,79.0,11.08,0.7,1659.0
9024984,The Lyric Loft NASHVILLE - Minutes from Lipscomb,42702311,Michael Robert,,District 25,36.10614,-86.79066,Entire home/apt,107.0,1,533,2025-09-21,4.47,1,139,63,,107.0,8.94,0.7,2247.0
9090089,Fabulous House steps from Belmont/12south <3,47398098,Mary Brooke,,District 18,36.12789,-86.79728,Entire home/apt,223.0,1,437,2025-06-23,4.36,1,145,27,,223.0,8.72,0.7,4683.0
9218062,Nashville Haven | 3BR Home w/ Kitchen + Laundry,47835130,Jamie,,District 16,36.10691,-86.73379,Entire home/apt,146.0,1,344,2025-08-31,2.95,4,165,41,,146.0,5.9,0.5900000000000001,2584.2000000000003
9330812,"Comfortable, Cozy Spot Eastside & Downtown",48426584,Paul,,District 6,36.16409,-86.75097,Entire home/apt,97.0,2,455,2025-09-21,4.16,1,276,58,,97.0,8.32,0.7,2036.9999999999998
9348884,East Retreat 3,48074960,Litrechia,,District 6,36.18035080449022,-86.74799104852703,Entire home/apt,367.0,2,142,2025-09-22,1.34,2,340,10,,367.0,2.68,0.268,2950.6800000000003
9383218,Shelby House - Elegant East Nashville Home,48678705,Jeff,,District 6,36.17107,-86.74705,Entire home/apt,240.0,3,144,2025-09-14,1.27,1,332,7,,240.0,2.54,0.254,1828.8
9477068,"Private Music Studio Themed Suite, Sparkling Clean",49120662,Shane,,District 31,36.02767,-86.70846,Entire home/apt,79.0,2,241,2025-09-09,2.75,1,21,24,,79.0,5.5,0.55,1303.5
9488800,The White House at 1600,23738553,David,,District 9,36.23972,-86.66809,Entire home/apt,100.0,2,431,2025-08-30,3.63,2,291,24,,100.0,7.26,0.7,2100.0
9544821,Luxurious Downtown  2 bedroom 2 bath with views 1M,24241984,Kurt,,District 19,36.15814,-86.76628,Entire home/apt,277.0,2,94,2025-09-22,0.86,14,291,4,,277.0,1.72,0.17200000000000001,1429.3200000000002
9691851,Best Summer Value-Bring Fido!,18206932,Bryan,,District 6,36.17132,-86.74199,Entire home/apt,169.0,3,110,2025-09-01,0.96,2,232,11,,169.0,1.92,0.192,973.44
9692894,"Welcome to Nashville - 
Your Pet is Welcome too",18206932,Bryan,,District 7,36.19916,-86.70674,Entire home/apt,187.0,3,92,2025-09-16,0.8,2,280,14,,187.0,1.6,0.16000000000000003,897.6000000000001
9726690,Luxurious Downtown Corner 2 bd 2bth-#220,24241984,Kurt,,District 19,36.15764,-86.76518,Entire home/apt,338.0,2,131,2025-09-15,1.11,14,268,9,,338.0,2.22,0.222,2251.08
9837209,Luxury Downtown 2 bed 2 bath corner unit- #304,24241984,Kurt,,District 19,36.1584,-86.76655,Entire home/apt,303.0,2,162,2025-09-21,1.37,14,231,42,,303.0,2.74,0.274,2490.6600000000003
9860359,"Relax on the River, Close to the Action, Downtown",24956094,Katie,,District 19,36.17363,-86.77968,Entire home/apt,132.0,1,762,2025-09-06,6.94,4,80,74,,132.0,13.88,0.7,2772.0
9863459,Charming spacious home in East Nash- Close to DNTN,50764222,Chelsea,,District 7,36.19388,-86.74045,Entire home/apt,173.0,2,498,2025-09-07,4.26,1,157,41,,173.0,8.52,0.7,3632.9999999999995
10017234,"Nash Town House, comfy & near all!",19707550,Julie,,District 16,36.10297,-86.74284,Entire home/apt,95.0,2,452,2025-08-23,3.85,6,352,40,,95.0,7.7,0.7,1994.9999999999998
10036680,Gorgeous and spacious 2 bedroom 2.5 baths Condo,9292263,Nicole,,District 7,36.21299,-86.71122,Entire home/apt,97.0,30,103,2019-10-25,0.88,1,85,0,,97.0,1.76,0.17600000000000002,512.1600000000001
10056974,Restaurants/Grocery/Parks/Bike lane,14761047,John,,District 24,36.12002,-86.84375,Entire home/apt,116.0,30,53,2025-08-10,0.45,5,327,2,,116.0,0.9,0.09000000000000001,313.20000000000005
10163485,West End/Sylvan park Studio Near Vandy,7073590,Brigitte,,District 24,36.14229,-86.82473,Entire home/apt,76.0,1,816,2025-09-14,6.91,20,349,66,,76.0,13.82,0.7,1596.0
10234851,Edgehill Bungalow | Music Row,6475035,Virginia,,District 19,36.14634,-86.78898,Entire home/apt,333.0,2,132,2025-09-01,1.14,2,147,17,,333.0,2.28,0.228,2277.7200000000003
10268835,Vintage duplex bungalow loaded with charm,45848757,Kippie,,District 18,36.12852,-86.80575,Entire home/apt,141.0,1,1070,2025-09-21,9.19,1,333,71,,141.0,18.38,0.7,2961.0
10309379,East Nashville Artists' Bungalow,20207995,Patrick,,District 6,36.17164,-86.75893,Entire home/apt,172.0,2,582,2025-09-15,5.31,1,206,69,,172.0,10.62,0.7,3611.9999999999995
10353731,"""The Pierce"" East Nashville",6539199,Mel,,District 6,36.18746,-86.71662,Entire home/apt,304.0,2,170,2025-05-04,1.46,1,33,1,T2024097198,304.0,2.92,0.292,2663.04
10388598,"2 BR 1 Bath Bungalow in Green Hills, Nashville TN",8611870,Miriam Michael,,District 24,36.11996,-86.83589,Entire home/apt,267.0,2,7,2019-11-10,0.06,1,325,0,,267.0,0.12,0.012,96.12
10411052,Modern Boho House Near Shops in East Nashville,46299527,Mark,,District 5,36.18783,-86.7551,Entire home/apt,183.0,1,360,2025-09-09,3.55,2,334,60,,183.0,7.1,0.7,3842.9999999999995
10426942,(B) Renovated home! Less than 4 miles to downtown!,51096341,Brandi,,District 16,36.11783,-86.74178,Entire home/apt,138.0,1,487,2025-09-07,4.19,2,345,25,,138.0,8.38,0.7,2898.0
10452358,"Brenda Lee History 2BR Villa | Pool, Hot Tub",53848573,StayInBnB,,District 10,36.354368,-86.743329,Entire home/apt,68.0,2,120,2025-09-20,1.1,3,316,43,,68.0,2.2,0.22000000000000003,448.80000000000007
10452361,"Brenda Lee History 4BR Retreat | Pool, Hot Tub",53848573,StayInBnB,,District 10,36.354368,-86.743329,Entire home/apt,153.0,2,79,2025-06-16,0.74,3,316,12,,153.0,1.48,0.148,679.3199999999999
10457284,Cozy Urban Bungalow Next to Everything,53879154,Jamin Michael,,District 17,36.1291,-86.75165,Entire home/apt,143.0,3,390,2025-09-21,3.45,1,250,46,,143.0,6.9,0.6900000000000001,2960.1000000000004
10469646,DOWNTOWN CLEAN  No elevator/Contact  FREE Parking,34742857,Melanie,,District 19,36.1549,-86.77049,Entire home/apt,115.0,1,291,2025-09-18,2.64,2,244,27,,115.0,5.28,0.528,1821.6000000000001
10498527,Entire home 18 Minutes from Downtown with a deck!!,26861341,John,,District 14,36.1983,-86.63392,Entire home/apt,112.0,30,9,2021-12-19,0.19,1,364,0,,112.0,0.38,0.038000000000000006,127.68000000000002
10513612,GREAT FOE LARGE GROUPS SLEEPS 12 Close to DOWNTOWN,34586461,Nina,,District 26,36.07628,-86.73257,Entire home/apt,330.0,3,157,2025-07-06,1.35,1,16,12,,330.0,2.7,0.2700000000000001,2673.000000000001
10528368,Enjoy extra savings | no rental car needed!,54294225,Music City Loft,,District 19,36.16343,-86.77834,Entire home/apt,292.0,1,80,2025-09-22,0.7,18,334,13,,292.0,1.4,0.13999999999999999,1226.3999999999999
10549143,Large Home-Centrally Located! (by Vandy/Music Row),3632231,Hollis,,District 24,36.13347,-86.83346,Entire home/apt,348.0,2,82,2025-08-09,0.7,1,149,1,,348.0,1.4,0.13999999999999999,1461.6
10561858,Between Flatt & Scruggs,48902546,Joe & Lori,,District 8,36.25961,-86.72013,Entire home/apt,103.0,2,453,2025-09-08,3.93,2,325,44,,103.0,7.86,0.7,2163.0
10617955,12 South-Walk to Bars+Coffee+Food+Shops+Belmont,48402361,Charles,,District 17,36.13164,-86.78226,Entire home/apt,151.0,1,433,2025-09-07,3.72,1,160,16,,151.0,7.44,0.7,3171.0
10907863,Enjoy extra savings | no rental car needed!,54294225,Music City Loft,,District 19,36.16279,-86.77896,Entire home/apt,292.0,1,119,2025-09-14,1.03,18,309,19,,292.0,2.06,0.206,1804.56
10909755,Enjoy extra savings | no rental car needed!,54294225,Music City Loft,,District 19,36.16343,-86.7783366,Entire home/apt,292.0,1,107,2025-07-23,0.94,18,339,12,,292.0,1.88,0.188,1646.88
10959694,Summer Discounts! 7 miles to DT Great Parking,56606146,Terje,,District 13,36.1084,-86.70344,Entire home/apt,274.0,2,42,2025-08-04,0.41,2,342,7,,274.0,0.82,0.082,674.0400000000001
10960823,Noteworthy by Opryland No Stairs. Fast Wi-Fi,34704350,Tammy,,District 15,36.21603,-86.68502,Entire home/apt,106.0,3,226,2025-09-13,1.93,1,116,22,,106.0,3.86,0.386,1227.48
10985505,Spacious and Private Studio Basement,51940673,Lowell,,District 30,36.06446,-86.6935,Entire home/apt,108.0,1,497,2025-09-13,4.38,1,254,47,,108.0,8.76,0.7,2268.0
10985810,The Stewart House in 12th South - Entire House,15586733,Neal,,District 18,36.12731,-86.79322,Entire home/apt,167.0,1,162,2025-08-18,1.39,18,338,12,,167.0,2.78,0.27799999999999997,1392.7799999999997
11024062,HUGE Ultra Luxe Home w/ 12 beds near Downtown,57207942,Jaison,,District 5,36.20129,-86.75929,Entire home/apt,495.0,2,203,2025-09-01,1.79,2,318,19,,495.0,3.58,0.358,5316.3
11048972,East Nashville Retro Living!,17062728,James Austin,,District 7,36.21076,-86.72752,Entire home/apt,103.0,2,361,2025-04-26,3.13,1,7,5,,103.0,6.26,0.626,1934.34
11074483,Enjoy Nature at a Secluded Cabin near Nashville #2018038413,4359004,Blake,,District 10,36.33753,-86.75657,Entire home/apt,159.0,1,500,2025-09-08,5.65,1,222,43,,159.0,11.3,0.7,3339.0
11079846,12 South Original - Restored craftsman from 1905!,42211078,Stuart,,District 17,36.12359,-86.7898,Entire home/apt,99.0,1,724,2025-09-18,6.42,1,116,82,,99.0,12.84,0.7,2079.0
11108095,"12 South Treehouse 
2BR near Downtown Nashville",5459728,Robin,,District 25,36.11552,-86.78114,Entire home/apt,141.0,1,215,2025-09-19,1.98,1,332,10,,141.0,3.96,0.39599999999999996,1675.08
11134493,Easy East Nashville Life,22066344,Katie,,District 6,36.17541,-86.74726,Entire home/apt,187.0,2,182,2025-09-01,1.56,2,53,14,,187.0,3.12,0.312,1750.32
11154883,Award Winning Historic Home 6 mins Downtown/Bdway,10734404,Sherein,,District 5,36.18865,-86.76823,Entire home/apt,258.0,1,365,2025-09-21,3.2,1,97,68,,258.0,6.4,0.6400000000000001,4953.600000000001
11159013,The Nashville Nifty-now with kitchenette!,53233566,Patricia,,District 7,36.20751,-86.70995,Entire home/apt,78.0,2,638,2025-09-21,5.59,1,242,69,201618894,78.0,11.18,0.7,1638.0
11243563,"Cozy Home, Parks, Grocery, West End",14761047,John,,District 24,36.12254,-86.84318,Entire home/apt,72.0,30,51,2023-11-30,0.44,5,298,0,,72.0,0.88,0.08800000000000001,190.08
11304096,"Country and nature - majestic views, convenience",55618658,Gary & Christina,,District 3,36.3471,-86.75796,Entire home/apt,126.0,1,119,2024-05-05,1.03,1,346,0,,126.0,2.06,0.206,778.68
11305104,City Views | Walk to Dining & Nissan Stadium,34702065,Kelly,,District 5,36.1835,-86.77206,Entire home/apt,251.0,2,442,2025-09-14,3.86,2,326,40,,251.0,7.72,0.7,5271.0
11336505,The Peachtree House,15586733,Neal,,District 16,36.11969,-86.74779,Entire home/apt,121.0,1,283,2025-09-19,2.47,18,334,37,,121.0,4.94,0.494,1793.22
11358238,"Hot Tub Oasis, 5 mins to Broadway + Piano",59497343,Robert,,District 5,36.18612289428711,-86.76495361328125,Entire home/apt,387.0,2,216,2025-09-15,1.89,1,339,11,,387.0,3.78,0.378,4388.58
11375711,The Grand Terrace • Hot Tub + Deck • Sleep 12,319913,Playlist,,District 6,36.18412018,-86.74143219,Entire home/apt,289.0,2,54,2025-08-11,0.47,23,226,5,STRP# 201517049,289.0,0.94,0.094,814.98
11387629,Cozy Eastside Loft - Walkable to Restaurants!,1445093,Andrew & Rachel,,District 5,36.18569,-86.76955,Entire home/apt,108.0,1,964,2025-09-19,8.42,13,329,113,,108.0,16.84,0.7,2268.0
11442399,Log Home on 24 acres w/Skyline view,31159071,Cory,,District 3,36.25609,-86.81056,Entire home/apt,263.0,2,371,2025-09-21,3.25,2,300,33,,263.0,6.5,0.65,5128.5
11597189,Cozy/Private Award Winning home by Opryland & Opry,61357852,Jennifer,,District 15,36.20839,-86.68941,Entire home/apt,108.0,2,220,2025-09-04,1.93,1,291,28,,108.0,3.86,0.386,1250.64
11671431,The City House - 1 mile to Broadway/Sleeps 12!,22933775,Lauren And Jen,,District 21,36.1508845,-86.8035591,Entire home/apt,498.0,3,44,2025-04-28,0.39,14,328,12,,498.0,0.78,0.078,1165.32
11671977,The Vanderbilt House - 1 mi to Broadway/7 Beds!,22933775,Lauren And Jen,,District 21,36.1509824,-86.8034172,Entire home/apt,448.0,3,96,2025-09-20,0.88,14,333,24,,448.0,1.76,0.17600000000000002,2365.44
11671995,"Sunset View Cottage, Nashville TN.",47346271,Jason,,District 15,36.19855,-86.67723,Entire home/apt,191.0,2,214,2025-09-04,1.86,1,338,21,,191.0,3.72,0.372,2131.56
11680555,Gorgeous Home with Landscaped Patio # 2017-0422-88,12217601,Keny And Jordan,,District 13,36.13019,-86.63864,Entire home/apt,85.0,2,240,2025-01-04,2.11,1,67,11,,85.0,4.22,0.422,1076.1
11758426,(A) Renovated home! Less than 4 miles to downtown!,51096341,Brandi,,District 16,36.11828,-86.74183,Entire home/apt,126.0,1,496,2025-08-31,4.28,2,342,35,,126.0,8.56,0.7,2646.0
11792169,"Super Cute 3BR/2BA, 6 Beds, Porch Bar & Hot Tub!",21736973,CousinsBNB,,District 13,36.14669,-86.62872,Entire home/apt,223.0,2,195,2025-08-17,1.71,8,343,11,2019036929,223.0,3.42,0.34199999999999997,2287.98
11815511,Guesthouse in 12South • Mins to Downtown!,6855810,UrbanNashville,,District 18,36.12567901611328,-86.79071044921875,Entire home/apt,98.0,2,428,2025-09-19,3.71,115,117,57,2017057152,98.0,7.42,0.7,2058.0
11827330,2.4 Mi to Nissan Stadium | 5 Mi to Broadway | Gem,63006343,Matthew,,District 6,36.17978,-86.73959,Entire home/apt,275.0,1,91,2025-09-20,0.8,1,298,20,,275.0,1.6,0.16000000000000003,1320.0000000000002
11928110,Welcoming Home -Great location close to everything,20379324,Shawna,,District 26,36.07418,-86.74955,Entire home/apt,72.0,1,564,2025-09-16,4.93,2,336,89,,72.0,9.86,0.7,1512.0
11990998,Peachtree Cottage,64102361,Tina,,District 16,36.12141,-86.7429,Entire home/apt,134.0,1,614,2025-09-21,6.09,1,191,92,,134.0,12.18,0.7,2814.0
12037184,"Modern, Pet-Friendly Home, Near Downtown Nashville",8418708,Tom,,District 13,36.12673,-86.69948,Entire home/apt,132.0,2,613,2025-09-22,7.48,1,348,86,,132.0,14.96,0.7,2772.0
12038428,The Capitol District House-near music w/parking,44039875,Davina,,District 19,36.17115,-86.79591,Entire home/apt,225.0,3,153,2025-08-17,1.34,2,328,10,2017019039,225.0,2.68,0.268,1809.0
12212145,Music City Retreat just minutes away from Broadway,65683912,Music City,,District 27,36.06519,-86.72997,Entire home/apt,399.0,2,114,2025-08-31,1.0,1,358,5,,399.0,2.0,0.2,2394.0
